"","hex","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"21","hex_21",0.104340308848912,0.104340308848912,0.104340308848912,0.0991150460440549,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-3.03081737406528,-3.03081737406528,-2.40378583748244,-2.40378583748244,-2.40378583748244,0,0,0,0,0
"22","hex_22",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-3.42271208442955,0.417856077140331,-2.4821647795553,0.417856077140331,0.417856077140331,0,-1.7767543008996,0,-2.40378583748244,-1.7767543008996,0,0,0,0,0,0
"23","hex_23",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-0.992964880171055,-1.38485959053533,-1.7767543008996,-1.11967750318884,-1.38485959053533,0,0,0,0,0
"24","hex_24",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-0.449537548465929,0.417594814000088,0.417856077140331,0.417856077140331,0.417856077140331,-3.81460679479383,-2.40378583748244,-2.40378583748244,-2.40378583748244,-2.40378583748244,0,0,0,0,0,0
"25","hex_25",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-2.24702795333673,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,-0.209175459442507,0.104340308848912,0,-0.444312285661072,-1.93351218504531,0,0,0,0,0
"26","hex_26",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.334251872262619,0.417856077140331,0.417856077140331,-3.65784891064812,-3.03081737406528,-3.65784891064812,-3.65784891064812,-3.65784891064812,0,0,0,0,0
"27","hex_27",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.0259613667760571,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-1.14972276431676,0.417856077140331,-1.61999641675389,-1.7767543008996,-1.54161747468104,0,-2.79568054784672,0,0,0
"28","hex_28",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.334251872262619,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-2.01189112711817,-2.56054372162815,-3.42009945302712,-1.61999641675389,-1.38485959053533,0,0,0,0,0
"29","hex_29",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-1.13535329160341,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,-0.757828053952491,0,-0.0524175752967977,0.182719250921767,-0.287554401515362,0,0,0,-3.89298573686668,-3.89298573686668
"30","hex_30",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-1.14972276431676,-1.14972276431676,-1.14972276431676,-1.14972276431676,-1.14972276431676,0,0,0,0,0
"31","hex_31",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-1.14972276431676,-1.14972276431676,-1.14972276431676,-1.14972276431676,-1.14972276431676,0,0,0,0,0
"32","hex_32",0.104340308848912,0,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,-2.40378583748244,0,-0.9145859380982,-2.56054372162815,-1.22810170638962,0,0,0,0,0
"33","hex_33",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.104340308848912,0.104340308848912,0.417856077140331,0.297936295768863,0.417856077140331,0,0,-3.65784891064812,0,-3.65784891064812,0,0,0,0,0
"34","hex_34",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-3.65784891064812,-3.03081737406528,-3.18757525821099,-0.130796517369652,-3.65784891064812,0,0,0,0,0
"35","hex_35",0.104340308848912,0.104340308848912,0.104340308848912,0,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,-1.15494802712162,-0.209175459442507,-0.0524175752967977,0,0.334251872262619,0,0,0,0,-3.3443331423567
"36","hex_36",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-1.61999641675389,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-1.61999641675389,0.417856077140331,0.104340308848912,0.417856077140331,0.104340308848912,0,0.104340308848912,0,-3.42271208442955,0,0,0,0,0,0,0,0
"37","hex_37",0,0.104340308848912,0.104340308848912,0,0.104340308848912,0,0.417856077140331,0.417856077140331,0,0.417856077140331,0,0.417856077140331,0.417856077140331,0,0.417856077140331,0,0.417856077140331,0.417856077140331,0,0.417856077140331,0,0.417856077140331,0.417856077140331,0,0.417856077140331,0,0.417856077140331,0.417856077140331,0,0.417856077140331,0,-1.14972276431676,-3.65784891064812,0,-0.601070169806781,0,0,0,0,0
"38","hex_38",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.334251872262619,0.417856077140331,-3.89298573686668,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,-0.763053316757348,-2.09027006919102,-2.17387427406873,-1.54161747468104,0,0,0,0,0
"39","hex_39",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,-3.42271208442955,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,-3.42271208442955,0.417856077140331,0.417856077140331,0,0.417856077140331,0,-0.601070169806781,0.417856077140331,0,-3.65784891064812,0,0,-3.65784891064812,0,0,0,0,0
"40","hex_40",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-1.14972276431676,-1.7767543008996,-1.7767543008996,-1.14972276431676,-1.14972276431676,0,0,0,0,0
"41","hex_41",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,-1.22810170638962,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.339477135067476,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,-3.65784891064812,-2.09027006919102,-1.14972276431676,-0.757828053952491,0,0,0,0,0
"42","hex_42",0.104601571989154,0.339477135067476,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-2.79568054784672,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,-3.03081737406528,0,-2.40378583748244,-2.40378583748244,-3.03081737406528,0,0,0,0,0
"43","hex_43",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-3.03081737406528,0.417856077140331,-3.03081737406528,-3.03081737406528,-3.03081737406528,0,-3.50109102650241,0,0,0
"44","hex_44",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-1.7767543008996,-1.7767543008996,-2.63892266370101,-2.09027006919102,-1.7767543008996,0,0,0,0,0
"45","hex_45",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.412630814335474,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-2.40378583748244,-2.40378583748244,-2.40378583748244,-2.40378583748244,-2.40378583748244,0,0,0,0,0
"46","hex_46",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.339477135067476,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0,-1.93351218504531,-2.40378583748244,-2.40378583748244,0.104340308848912,0,0,0,0,0
"47","hex_47",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0,0,0,0,0,0,0,0,0,0
